topic,relatedness,text,date,group,likes,reposts,views
карельский язык,0.2948,Oma kieli — oma mieli / Ičeze kel` — ičeze mel` / Свой язык — свои мысли    Вепсский язык. Урок 4 📝    #легко_сказать #ФондГрантовГлавы #грантыГлавыКарелия #Ресурсныйязыковойцентркареловвепсовфиннов #карелы #вепсы #карельскийязык #вепсскийязык #союзкарельскогонарода #грантополучатели #новости@fondgrant10 #НКОКарелии,2023-08-04 16:43:00,,1,1,507
карельский язык,0.2947,Suomalais-ugrilaisista kansoista (О финно-угорских народах)  http://kidsher.ru/ru/archives/6051,2016-11-01 19:44:53,,2,0,0
карельский язык,0.2947,Suomalais-ugrilaisista kansoista (О финно-угорских народах)  http://kidsher.ru/ru/archives/6051,2016-11-01 19:44:53,,2,0,0
карельский язык,0.2945,Borovoi-pos'olkka/ п. Боровой,2017-01-18 15:55:42,,2,0,231
карельский язык,0.2944,Suuret passibot comas pajos!,2017-02-14 23:25:10,,3,0,334
карельский язык,0.2944,#karjalankielennedäli #karjalankielennetäli ✅,2022-04-15 19:00:01,,2,0,259
карельский язык,0.2944,#karjalankielennedäli #karjalankielennetäli ✅,2022-04-12 17:06:38,,7,1,271
карельский язык,0.2942,Inkerikon Larin Parasken patsas kesellä Helsinkie (Памятник ижорке Ларин Параске в центре Хельсинки),2016-11-21 23:45:30,,1,0,0
карельский язык,0.2942,Inkerikon Larin Parasken patsas kesellä Helsinkie (Памятник ижорке Ларин Параске в центре Хельсинки),2016-11-21 23:45:30,,1,0,0
карельский язык,0.294,Suuret passibot pajattajile da Tatjana Baranovale hyväs pajos!,2017-07-30 12:48:55,,25,1,543
карельский язык,0.2936,Oma kieli — oma mieli / Ičeze kel` — ičeze mel` / Свой язык — свои мысли  Вепсский язык. Урок 3 📝  #легко_сказать #ФондГрантовГлавы #грантыГлавыКарелия #Ресурсныйязыковойцентркареловвепсовфиннов #карелы #вепсы #карельскийязык #вепсскийязык #союзкарельскогонарода #грантополучатели #новости@fondgrant10 #НКОКарелии,2023-07-28 16:26:00,,3,1,518
карельский язык,0.2936,Tänäpäiväine ruadopaja Nadežda Zaitsevanke yhtes. Tiähti.,2023-12-19 18:48:28,,149,2,4609
карельский язык,0.2936,KKK:n gostät ičen pastettuloin šipainiekkolnke.,2025-03-10 21:08:12,,71,0,1864
карельский язык,0.2936,"100 слов о Карелии совершенно необходимо пополнить словами из эпоса ""Калевала"" ☝🏻",2020-02-17 19:39:00,,4,0,149
карельский язык,0.2935,#vepsänkelennedal 👫✍🏻💼,2022-04-19 20:35:00,,0,0,209
карельский язык,0.2934,Oma kieli — oma mieli / Ičeze kel` — ičeze mel` / Свой язык — свои мысли  Вепсский язык. Урок 2 📝  #легко_сказать #ФондГрантовГлавы #грантыГлавыКарелия #Ресурсныйязыковойцентркареловвепсовфиннов #карелы #вепсы #карельскийязык #вепсскийязык #союзкарельскогонарода #грантополучатели #новости@fondgrant10 #НКОКарелии,2023-07-20 18:33:49,,7,2,565
карельский язык,0.2932,Suojärven eläjien nimet sekä sukunimet. (Имена и фамилии жителей Суоярви.) http://www.genealogia.fi/hakem/karjala/karjala33.htm,2016-01-15 21:55:09,,2,0,0
карельский язык,0.2932,Suojärven eläjien nimet sekä sukunimet. (Имена и фамилии жителей Суоярви.) http://www.genealogia.fi/hakem/karjala/karjala33.htm,2016-01-15 21:55:09,,2,0,0
карельский язык,0.293,#karjalankielennedäli #karjalankielennetäli 🗣,2022-04-14 17:42:00,,0,1,183
карельский язык,0.293,#karjalankielennedäli #karjalankielennetäli 🗣,2024-04-18 16:31:34,,5,0,256
карельский язык,0.2928,https://vk.com/public141330803  KARJALAINI KIELIPESÄ Карельской языковой гнездо😊,2017-02-28 17:59:57,,4,0,143
карельский язык,0.2928,https://vk.com/public141330803  KARJALAINI KIELIPESÄ Карельской языковой гнездо😊,2017-02-28 17:59:57,,4,0,142
карельский язык,0.2927,Tässä videossa kerrotah karjalaisistä sukunimilöistä ja miten ne synnyttih. Venäläini МОШНИКОВ on venäläisestä sanasta мошник; mi on karjalaksi METSO.,2013-12-04 16:37:53,,0,0,0
карельский язык,0.2927,Tässä videossa kerrotah karjalaisistä sukunimilöistä ja miten ne synnyttih. Venäläini МОШНИКОВ on venäläisestä sanasta мошник; mi on karjalaksi METSO.,2013-12-04 16:37:53,,0,0,0
карельский язык,0.2924,Folkswagen da Munne Timoi pajatetah https://www.youtube.com/watch?v=F5olsF_UK54,2021-08-27 10:09:59,,12,3,650
карельский язык,0.2924,#karjalankielennedäli #karjalankielennetäli #vepsänkelennedal,2023-04-04 12:45:46,,18,6,947
карельский язык,0.2924,"Udmurtat mainitah karjalaisista kaliittoista, kummaisie Suomessa sanotah karjalan piiruasiksi",2014-08-25 12:57:45,,1,0,0
карельский язык,0.2924,"Udmurtat mainitah karjalaisista kaliittoista, kummaisie Suomessa sanotah karjalan piiruasiksi",2014-08-25 12:57:45,,1,0,0
карельский язык,0.2922,"💡 #suomen_kieli #финский_язык #карелия    Hiljaa hyvä tulee / ""Хорошее приходит не спеша (медленно)"". (финская пословица)",2021-04-28 18:03:13,,48,12,2233
карельский язык,0.2921,...tervehe teille mitä ruattä? ...здравствуйте. Что делаете?,2020-03-01 12:10:13,,24,3,430
карельский язык,0.2921,...tervehe teille mitä ruattä? ...здравствуйте. Что делаете?,2020-03-01 12:10:13,,24,3,431
карельский язык,0.2918,#karjalankielennedäli #vepsänkelennedali,2022-04-11 13:06:49,,0,0,176
карельский язык,0.2915,💡 #karjalan_kieli #карельский_язык #карелия    Piha oma on ainos čoma / Своя улица – красавица. (пословица из деревни Гошкила),2021-07-07 17:00:09,,15,2,716
карельский язык,0.2915,📌 #karjalankielennedäli #karjalankielennetäli,2024-04-25 11:43:53,,4,0,216
карельский язык,0.2914,#karjalankielennedäli #karjalankielennetäli 👫,2022-04-14 17:14:00,,1,0,204
карельский язык,0.2914,#karjalankielennedäli #karjalankielennetäli 👫,2023-04-10 11:04:01,,3,0,186
карельский язык,0.2914,"Помогите с переводом на русский название деревни Кудама(Kuudamu)...Kuu - луна, остальная часть, что значит",2017-11-06 14:30:52,,0,0,0
карельский язык,0.2914,#karjalankielennedäli #karjalankielennetäli 👫,2022-04-18 09:00:01,,1,0,230
карельский язык,0.2914,#karjalankielennedäli #karjalankielennetäli 👫,2022-04-16 16:15:00,,3,0,217
карельский язык,0.2914,#karjalankielennedäli #karjalankielennetäli 👫,2023-04-12 17:51:00,,0,0,158
карельский язык,0.2914,#karjalankielennedäli #karjalankielennetäli 👫,2023-04-12 17:26:00,,0,0,159
карельский язык,0.2914,"Помогите с переводом на русский название деревни Кудама(Kuudamu)...Kuu - луна, остальная часть, что значит",2017-11-06 14:30:52,,0,0,0
карельский язык,0.2914,#karjalankielennedäli #karjalankielennetäli 👫,2022-04-13 13:45:00,,1,1,161
карельский язык,0.2912,#karjalankielennedäli #karjalankielennetäli 📖,2022-04-11 16:44:36,,3,2,297
карельский язык,0.2912,#karjalankielennedäli #karjalankielennetäli 📖,2022-04-18 08:04:00,,5,0,283
карельский язык,0.2911,"Pakkaskuul - pakkazet, tuhukuul - tuhut. В январе - морозы, в феврале - метели.",2020-02-01 08:00:04,,5,0,61
карельский язык,0.2911,Suojärven karjalaiset Карелы Суоярви https://www.facebook.com/vaasankalevalaiset/videos/523003835043072/,2020-05-17 23:09:44,,3,1,223
карельский язык,0.2911,Suojärven karjalaiset Карелы Суоярви https://www.facebook.com/vaasankalevalaiset/videos/523003835043072/,2020-05-17 23:09:44,,3,1,223
карельский язык,0.2909,"Murkina-aika tuli... lohikalua, pottuloja, muuta survosta...",2014-04-13 15:25:25,,1,0,0
карельский язык,0.2909,"Murkina-aika tuli... lohikalua, pottuloja, muuta survosta...",2014-04-13 15:25:25,,1,0,0
карельский язык,0.2909,#karjalankielennedäli #karjalankielennetäli 📰📰📰,2024-04-13 10:20:17,,4,1,316
карельский язык,0.2908,Kodi on kabrastettu da comendettu. Vuotammo gostii! Tule terveh!,2015-12-25 13:50:08,,23,0,0
карельский язык,0.2906,...äijäpäivä Suomessa ...Martti Juntusen kuvahaini ...пасха в Финляндии...фото Мартти Юнтунена,2020-04-11 14:53:46,,10,1,281
карельский язык,0.2906,...äijäpäivä Suomessa ...Martti Juntusen kuvahaini ...пасха в Финляндии...фото Мартти Юнтунена,2020-04-11 14:53:46,,10,1,281
карельский язык,0.2904,Nettikuvahaiset AHMA,2016-11-09 20:21:58,,13,2,0
карельский язык,0.2904,#karjalankielennedäli #karjalankielennetäli ✍🏻,2022-04-16 14:35:00,,3,0,169
карельский язык,0.2904,Nettikuvahaiset AHMA,2016-11-09 20:21:58,,13,2,0
карельский язык,0.2904,#karjalankielennedäli #karjalankielennetäli ✍🏻,2022-04-12 11:44:32,,2,0,216
карельский язык,0.2903,#karjalankielennedäli #karjalankielennetäli 📚,2022-04-11 17:55:56,,4,2,264
карельский язык,0.2896,А вы знаете 100 слов о Карелии?,2020-12-25 11:46:02,,2,3,431
карельский язык,0.2895,💡 #vepsänkel #вепсский_язык #карелия    Kezal kaikutte kuzhaine pästab öks / Летом каждая ёлочка пустит переночевать. (вепсская пословица),2021-09-08 09:35:00,,53,2,2315
